SEQ_POA,DES_DADO_APOIO,DES_RECURSO_FLORESTAL,SEQ_INVENTARIO_FLORESTAL,NOM_CIENTIFICO_FORMATADO,NUM_ARVORE,NUM_ALTURA_COMERCIAL,LATITUDE,LONGITUDE
6,A explorar,Tora (m³),10472,Peltogyne paniculata,P7.2,18,65,3125,10,0355555
6,A explorar,Tora (m³),10473,Pachira aquatica,P7.3,15,65,3125,10,0355555
6,A explorar,Tora (m³),10478,Peltogyne paniculata,P7.8,17,65,3125,10,0355555
6,A explorar,Tora (m³),10483,Peltogyne paniculata,P7.11,17,65,3125,10,0355555
6,A explorar,Tora (m³),10484,Peltogyne paniculata,P7.12,18,65,3125,10,0355555
6,A explorar,Tora (m³),10487,Astronium lecointei,P7.14,22,65,3125,10,0355555
6,Porta semente,Tora (m³),10488,Pseudopiptadenia psilostachya,P7.15,16,65,3125,10,0355555
6,A explorar,Tora (m³),10489,Astronium lecointei,P7.16,21,65,3125,10,0355555
6,A explorar,Tora (m³),10490,Pseudopiptadenia psilostachya,P7.17,16,65,3125,10,0355555
